EEEC20062,超大型積體電路導論,3,李鎮宜,,1,511,電機工程學系,選修,111-1-515119,zh-tw
EEEC10022,進階物件導向程式設計,3,蔡中庸,跨院基本素養(106),1,511,電機工程學系,選修,111-1-515121,zh-tw
EEEC10004,微算機原理與實驗,3,王宜楷,,1,511,電機工程學系,選修,111-1-515122,zh-tw
EEEC20060,資料結構,3,田伯隆,,1,511,電機工程學系,選修,111-1-515123,zh-tw
EEEC20060,資料結構,3,林柏宏,,1,511,電機工程學系,選修,111-1-515124,zh-tw
EEEC10040,生醫工程導論,3,許鉦宗、蔡德明、陳榮治、李博仁、陳冠宇、林子恩、江柏翰,,3,515,生醫工程研究所,選修,111-1-515126,zh-tw
EEEC10041,專題演講,1,黃紹華,,1,511,電機工程學系,必修,111-1-515130,zh-tw
EEEC20052,網路程式設計,3,黃紹華,,1,511,電機工程學系,選修,111-1-515131,zh-tw
EEEC20046,演算法導論,3,陳宏明,,1,101,醫學系,必修,111-1-515132,zh-tw
EEEC10006,機率,3,王蒞君,,1,511,電機工程學系,必修,111-1-515133,zh-tw
EEEC10021,近代物理導論,3,郭治群,,1,511,電機工程學系,選修,111-1-515154,zh-tw
EEEC20044,材料科學導論,3,譚至善,,1,511,電機工程學系,選修,111-1-515155,zh-tw
EEEC20087,電機工程專題 (一),2,電機系,,1,511,電機工程學系,選修,111-1-515156,zh-tw
EEEC20090,電機工程專題(二),2,電機系,,1,511,電機工程學系,選修,111-1-515157,zh-tw
EEEC20089,電機工程專題(三),2,電機系,,1,511,電機工程學系,選修,111-1-515158,zh-tw
EEEC20088,電機工程專題 (四),2,電機系,,1,511,電機工程學系,選修,111-1-515159,zh-tw
EEEC20083,電機資訊跨領域專題(一),2,電機系,,1,511,電機工程學系,選修,111-1-515160,zh-tw
EEEC20065,跨領域專題(一),1,電機系,,1,511,電機工程學系,選修,111-1-515162,zh-tw
EEEC20068,跨領域專題(二),1,電機系,,1,511,電機工程學系,選修,111-1-515163,zh-tw
EEEC20056,複變函數,3,曾煜輝,,1,610,奈米科學及工程學士學位學程,選修,111-1-515164,zh-tw
EEEC20033,數值分析,3,林詩淳,,1,610,奈米科學及工程學士學位學程,選修,111-1-515165,zh-tw
